RI,IFR,ICC,IANC
0,1.18,344.56,25.08
0,1.21,267.1,25.23
0,1.55,244.08,24.01
0,1.54,212.05,23.79
0,1.55,204.6,23.74
0,1.55,186.62,23.73
0,1.55,193.58,22.67
0,1.84,224.36,22.93
0,1.98,224.18,22.03
0,1.67,214.63,22.39
0,1.37,662.11,45.31
0,1.1,796.35,31.2
0,1.1,440.32,50.25
0,1.25,237.55,18.75
0,1.54,248.85,17.32
0,1.56,242.53,17.21
0,1.56,233.7,17.61
0,1.57,236.85,17.7
0,1.57,275.98,18.5
0,1.56,432.48,18.72
0,1.56,431.17,19.37
0,1.6,622.83,19.54
0,1.61,640.71,19.84
0,1.53,418.73,20.04
0,1.5,426.8,21.55
0,1.5,328.89,21.97
0,1.5,318.2,21.28
0,1.5,337.89,21.09
0,1.49,325.16,21.41
0,1.49,331.96,23.61
0,1.49,328.25,20.81
0,1.49,344.66,20.04
0,1.47,341.63,19.36
0,1.57,505.94,20.45
0,1.61,554.58,19.16
0,1.62,465.79,18.78
0,1.57,449.64,16.81
0,1.53,453.75,15.91
0,1.55,452.66,15.96
0,1.55,393.1,15.98
0,1.54,326.44,17.32
0,1.54,342.43,17.69
0,1.54,474.67,20.16
0,1.54,451.17,20.84
0,1.54,550.49,20.98
0,1.57,606.51,21.84
0,1.61,627.17,22.64
0,1.59,758.42,22.77
0,1.43,586.92,22.47
0,1.46,426.91,22.28
0,1.46,312.6,22.67
0,1.45,336.21,22.77
0,1.45,335.66,22.18
0,1.45,382.59,22.02
0,1.45,358.25,20.25
0,1.46,373.49,19.79
0,1.48,383.6,18.85
0,1.52,542.79,19.44
0,1.6,585.08,18.37
0,1.83,417.78,17.49
0,1.71,467.16,15.33
0,1.48,437.65,14.54
0,1.51,319.75,14.73
0,1.52,315.08,14.79
0,1.6,455.88,17.63
0,1.56,491.1,18.26
0,1.53,421.29,19.96
0,1.53,459.12,20.59
0,1.33,489.36,22.05
0,1.14,352.55,22.5
0,1.15,276.29,22.89
0,1.15,280.17,22.99
0,1.15,361.11,23.56
0,1.15,445.78,23.71
0,1.14,453.35,24.11
0,1.14,439.41,24.21
0,1.13,373.1,23.54
0,1.13,400.2,23.36
0,1.13,409.5,21.6
0,1.44,374.31,20.73
0,1.55,389.55,19.37
0,1.55,372.38,19.02
0,1.54,281.24,18.92
0,1.51,246.77,18.9
0,1.49,341.66,19.41
0,0.91,544.02,24.9
0,0.95,542.36,25.07
0,0.71,535.97,21.17
0,1.52,308.35,20.12
0,1.54,275.16,20.55
0,1.53,280.83,21.12
0,1.52,314.99,21.31
0,1.52,328.2,22.65
0,1.56,466.9,23.49
0,1.56,472.15,24.94
0,1.16,365.37,24.56
0,1.16,363.91,24.78
0,1.16,349.87,24.84
0,1.15,345.37,24.54
0,1.15,342.44,24.47
0,1.15,331.46,23.5
0,1.15,327.47,23.26
0,1.15,318.98,21.13
0,1.46,264.1,20.16
0,1.54,259.61,19.05
0,1.55,258.63,18.77
0,1.51,286.59,16.29
0,1.55,347.48,16.04
0,1.56,331.45,15.84
0,1.57,325.11,17.23
0,1.57,451.09,18.76
0,1.42,443.33,20.11
0,1.17,392.69,20.15
0,1.4,340.5,21.6
0,1.57,298.82,21.95
0,1.57,310.41,22.02
0,1.56,321.42,22.04
0,1.56,315.99,22.91
0,1.36,325.35,23.25
0,1.4,327.7,20.85
0,1.18,347.38,25.07
0,1.18,356.5,25.5
0,1.17,358.94,24.82
0,1.16,372.45,24.63
0,1.16,360.89,23.73
0,1.15,311.1,23.5
0,1.25,288.6,21.95
0,1.52,267.64,21.32
0,1.52,262.46,19.47
0,1.52,279.3,18.98
0,1.53,298.28,18.17
0,1.53,374.76,17.95
0,1.52,392.74,18.05
0,1.52,431.66,18.09
0,1.53,411.66,18.25
0,1.53,413.42,18.29
0,1.53,420.35,18.91
0,1.55,416.28,19.07
0,1.37,467.09,21.2
0,1.19,528.43,21.83
0,1.18,546.1,22.72
0,1.17,387.49,22.95
0,1.23,456.13,23.18
0,1.56,516.53,22.94
0,1.56,462.39,23.28
0,1.55,420.42,23.37
0,1.54,389.3,23.31
0,1.53,396.02,23.29
0,1.52,377.33,22.84
0,1.52,436.08,22.72
0,1.52,419.2,21.17
0,1.52,412.44,20.75
0,1.52,409.43,17.9
0,1.16,475.27,17.29
0,1.16,468.32,17.45
0,1.16,463.4,17.49
0,1.15,460.49,15.92
0,1.46,498.62,15.8
0,1.58,732.09,16.81
0,1.59,718.1,17.1
0,1.6,600.33,17.29
0,1.6,548.93,17.32
0,1.59,441.68,19.3
0,1.42,383.56,19.95
0,1.17,484.63,22.01
0,1.17,564.54,22.48
0,1.18,544.45,23.36
0,1.19,579.26,23.59
0,1.58,673.8,23.39
0,1.59,700.01,23.4
0,1.57,624.41,23.82
0,1.55,599.2,23.93
0,1.53,481.43,22.97
0,1.52,459.7,22.71
0,1.52,413.8,21.44
0,1.52,408.98,21.1
0,1.43,408.01,20.02
0,1.17,481.66,20.22
0,1.18,505.01,18.9
0,1.54,586.59,19.6
0,1.65,621.45,16.75
0,1.96,465.94,15.24
0,1.92,403.1,15.63
0,1.79,409.38,15.81
0,1.54,458.08,17.24
0,1.19,375.09,17.95
0,1.14,431.7,19.69
0,1.15,459.47,20.14
0,1.15,530.83,20.86
0,1.51,495.38,21.47
0,1.51,644.97,22.24
0,1.51,624.83,22.43
0,1.31,556.06,23.3
0,1.12,605.47,23.71
0,1.12,483.32,23.64
0,1.12,442.69,23.63
0,1.12,545.53,23.87
0,1.12,558.89,25.47
0,1.5,427.05,21.14
0,1.51,420.68,20.1
0,1.55,377.19,18.58
0,1.56,378.39,18.17
0,1.57,433.86,18.44
0,1.56,269.92,18.51
0,1.54,212.88,18.35
0,1.56,193.97,18.78
0,1.55,172.81,19.53
0,1.16,360.63,20
0,1.16,547.72,19.18
0,1.16,474.98,18.96
0,1.3,425.96,19.68
0,1.57,445.17,19.76
0,1.56,438.75,21.23
0,1.56,414.97,21.62
0,1.17,425.45,21.57
0,1.17,388.11,21.56
0,1.16,433.06,22.8
0,1.17,385.57,23.14
0,1.16,348.42,24.26
0,1.16,372.07,24.56
0,1.18,350.28,23.82
0,1.56,337.8,23.18
0,1.55,313.04,22.32
0,1.54,324.34,22.09
0,1.56,377.6,20.51
0,1.56,354.17,20.07
0,1.26,317.4,19.54
0,1.15,272.67,19.58
0,1.11,205.27,17.15
0,1.13,355.78,17.55
0,1.48,495.66,16.36
0,1.51,488.05,16.21
0,1.51,424.5,17.76
0,1.5,421.7,18.15
0,1.49,398.2,20.58
0,1.49,408.96,21.2
0,1.19,480.07,23.37
0,1.11,436.67,24.02
0,1.11,398.77,24.29
0,1.12,342.12,24.36
0,1.15,305.45,23.74
0,1.5,288.78,23.31
0,1.5,267.45,23.91
0,1.49,271.35,24.06
0,1.49,259.18,23.49
0,1.49,262.84,23.34
0,1.49,254.39,21.95
0,1.49,253.54,21.59
0,1.17,289.97,20.66
0,1.13,307.38,20.48
0,1.13,341.58,19.44
0,1.13,356.85,19.18
0,1.4,288.38,17.57
0,1.55,270.32,18
0,1.55,246.25,18.31
0,1.55,264.3,18.39
0,1.52,324.34,19.54
0,1.62,345.83,20.77
0,1.57,320.16,22.09
0,1.13,247.12,20.28
0,1.46,338.02,22.6
0,1.15,351.91,23.26
0,1.12,348.36,24.75
0,1.13,403.85,25.12
0,1.14,417.9,25.84
0,1.14,387.29,26
0,1.13,372.3,25.32
0,1.13,367.85,25.15
0,1.12,336.9,23.81
0,1.11,318.14,23.47
0,1.28,279.82,21.65
0,1.49,239.77,21.05
0,1.49,238.63,19.47
0,1.51,238.18,19.08
0,1.51,216.77,19.65
0,1.39,310.75,19.99
0,1.1,409.4,18.94
0,1.17,499.54,20
0,1.34,661.45,19.12
0,1.66,702.18,18.82
0,1.56,597.25,18.54
0,1.54,576.71,18.58
0,1.44,566.35,20.73
0,1.16,601.5,21.23
0,1.17,561.59,23.03
0,1.39,470.48,23.46
0,1.58,418.81,23.64
0,1.56,418.05,23.69
0,1.17,430.88,22.85
0,1.18,368.36,22.58
0,1.17,320.34,23.93
0,1.16,352.64,24.25
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,1.31,384.88,21.14
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.78,272.35,19.36
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,0.76,268.76,19.23
0,1.18,149.55,20.89
0,1.57,155.23,21.06
0,1.38,219.38,20.5
0,1.17,389.66,22.79
0,1.18,369.4,23.19
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.23,268.73,20.98
0,1.18,346.53,23.8
0,1.17,337.98,23.95
0,1.17,322.1,23.64
0,1.17,330.84,23.56
0,1.17,355.46,22.65
0,1.17,351.6,22.42
0,1.17,313.53,20.84
0,1.48,264.96,20.27
0,1.49,255.89,18.06
0,1.49,246.1,16.76
0,1.19,46.57,1.64
0,1.1,2.16,76.55
0,1.1,1.93,90.56
0,1.1,106.35,20
0,1.13,703.99,17.66
0,1.14,987.03,17.09
0,1.14,979.5,17.74
0,1.45,873.84,19.38
0,1.57,603.19,19.06
0,1.57,302.68,18.97
0,1.21,372.79,21.08
0,1.16,398.55,21.63
0,1.16,444.66,22.15
0,1.15,476.54,22.26
0,1.15,411.39,23.89
0,1.15,390.17,24.3
0,1.14,408.58,25.15
0,1.14,381.48,25.36
0,1.13,378.13,24.37
0,1.12,337.79,24.11
0,1.12,325.89,22.69
0,1.34,294.92,22.29
0,1.51,274.93,19.93
0,1.51,294.49,19.35
0,1.51,318.26,18.56
0,1.16,401.89,18.58
0,1.23,396.17,20.96
0,1.23,396.17,20.96
0,1.23,396.17,20.96
0,1.23,396.17,20.96
0,1.23,396.17,20.96
0,1.23,396.17,20.96
0,1.23,396.17,20.96
0,1.23,396.17,20.96
0,1.23,396.17,20.96
0,1.23,396.17,20.96
0,1.23,396.17,20.96
0,1.23,396.17,20.96
0,1.5,397.63,18.34
0,1.45,386.9,18.11
0,1.1,467.04,18.88
0,1.11,482.92,18.93
0,1.32,481.79,18.26
0,1.63,560.93,18.6
0,1.62,548.68,15.89
0,1.55,650.15,14.88
0,1.55,622.3,16.18
0,1.3,572.56,16.73
0,1.12,566.61,20.06
0,1.11,462.84,20.81
0,1.11,417.26,22.11
0,1.1,327.21,22.42
0,1.32,463.94,19.93
0,1.32,463.94,19.93
0,1.32,463.94,19.93
0,1.32,463.94,19.93
0,1.32,463.94,19.93
0,1.32,463.94,19.93
0,1.32,463.94,19.93
0,1.32,463.94,19.93
0,1.32,463.94,19.93
0,1.32,463.94,19.93
0,1.11,289.91,23.41
0,1.1,281.54,23.65
0,1.1,261.37,23.51
0,1.1,211.28,23.49
0,1.1,204.75,23.6
0,1.1,204.85,23.63
0,1.1,218.36,22.08
0,1.43,203,21.67
0,1.48,201.87,19.46
0,1.49,183.38,18.93
0,1.55,211.1,18.58
0,1.46,313.65,18.59
0,1.22,375.98,16.84
0,1.58,419.68,16.94
0,1.56,385.11,15.25
0,1.56,395.23,14.24
0,1.56,371.83,15.94
0,1.22,306.35,16.59
0,1.18,308.92,19.37
0,1.18,388.98,20.04
0,1.18,431.89,21.18
0,1.19,353.62,21.46
0,1.2,262.65,21.85
0,1.21,274.96,21.94
0,1.21,263.61,22.84
0,1.21,287.64,23.06
0,1.2,313.25,23.87
0,1.19,286.28,24.07
0,1.19,304,23.35
0,1.16,270.86,23.15
0,1.53,231.92,21.72
0,1.52,221.71,21.39
0,1.49,226.1,20.44
0,1.49,241.9,20.21
0,1.5,259.72,18.41
0,1.58,381.43,20.31
0,1.59,430.72,19.05
0,1.22,385.72,17.52
0,1.11,355.61,16.26
0,1.11,385.4,16.08
0,1.11,400.07,17.43
0,1.21,371.83,17.74
0,1.5,322.74,18.83
0,1.49,311.7,19.09
0,1.5,314.08,20.68
0,1.49,309.47,21.07
0,1.1,372.89,23.05
0,1.12,416.2,23.51
0,1.13,473.46,23.71
0,1.13,585.83,23.76
0,1.13,623.44,23.2
0,1.12,615.81,23.07
0,1.12,596.63,22.37
0,1.11,550.06,22.2
0,1.32,496.11,20.84
0,1.49,449.32,20.59
0,1.49,453.33,19.44
0,1.5,395.27,19.17
0,1.5,399.26,17.41
0,1.49,445.82,17.14
0,1.63,671.98,17.42
0,1.64,740.08,17.23
0,1.48,520.18,36.91
0,1.56,201.05,27.58
0,1.54,321.23,26.72
0,1.52,569.94,21.2
0,1.5,531.82,22.28
0,1.58,361.18,21.83
0,1.16,404.23,21.67
0,1.1,512.76,21.7
0,1.5,417.6,21.76
0,1.49,293.22,21.85
0,1.49,302.81,22.36
0,1.41,322.27,22.5
0,1.09,379.81,23.14
0,1.1,465.03,23.29
0,1.09,442.46,23.79
0,1.09,367.8,26.85
0,1.1,362.66,22.91
0,1.43,297.39,22.05
0,1.49,308.55,19.7
0,1.49,340.73,19.13
0,1.49,358.66,17.75
0,1.49,402.37,17.41
0,1.43,545.02,16.38
0,1.58,640.81,16.37
0,1.58,525.54,16.49
0,1.5,382.28,16.16
0,1.49,430.93,18.02
0,1.48,677.06,18.46
0,1.5,612.98,19.11
0,1.52,390.27,19.27
0,1.52,399.09,20.73
0,1.51,444.14,21.08
0,1.58,528.21,23.11
0,1.58,569.92,23.56
0,1.19,521.89,23.86
0,1.1,546.39,23.88
0,1.1,517.89,22.19
0,1.1,378.31,21.78
0,1.1,365.49,22.71
0,1.44,268.23,22.81
0,1.48,271.97,21.23
0,1.47,274.61,20.85
0,1.48,291.59,19.34
0,1.52,360.31,18.98
0,1.56,592.21,64.13
0,1.57,668.11,29.41
0,1.58,735.79,41.08
0,1.23,458.21,22.07
0,1.52,272.48,18.93
0,1.59,815.81,18.1
0,1.59,918.24,18.34
0,1.59,522.84,18.39
0,1.59,369.61,20.06
0,1.2,424.08,20.86
0,1.19,488.94,22.23
0,1.38,506.61,22.36
0,1.61,411.99,22.59
0,1.62,432.33,22.68
0,1.6,436.01,23.02
0,1.2,364.47,23.64
0,1.19,322.39,23.68
0,1.19,302.12,23.69
0,1.18,249.82,23.8
0,1.17,248.22,23.84
0,1.55,253.91,21.85
0,1.51,233.27,21.41
0,1.49,275.09,18.87
0,1.5,284.85,18.26
0,1.5,414.16,17.17
0,1.52,536.71,18.14
0,1.61,91.87,18.82
0,1.51,182.4,17.41
0,1.52,470.31,15.92
0,1.5,409.98,15.8
0,1.25,354.76,16.68
0,1.11,382.16,17.05
0,1.11,400.6,18.42
0,1.34,478.98,18.87
0,1.4,349.77,20.07
0,1.4,349.77,20.07
0,1.4,349.77,20.07
0,1.4,349.77,20.07
0,1.48,182.21,18.74
0,1.49,183.66,18.23
0,1.49,209.63,17.22
0,1.5,210.36,16.97
0,1.49,366.28,15.74
0,1.53,603.25,16.78
0,1.58,634.6,17.1
0,1.58,646.95,17.13
0,1.5,357.64,16.51
0,1.51,354.32,16.69
0,1.51,331.26,18.69
0,1.45,366.1,19.2
0,1.1,488.5,21.23
0,1.1,470.02,21.65
0,1.09,339.39,22.32
0,1.26,345.96,22.3
0,1.36,380.59,19.51
0,1.36,380.59,19.51
0,1.36,380.59,19.51
0,1.36,380.59,19.51
0,1.36,380.59,19.51
0,1.36,380.59,19.51
0,1.36,380.59,19.51
0,1.36,380.59,19.51
0,1.48,394.98,22.39
0,1.47,365.94,22.46
1.2,1.24,384.92,22.33
0,1.09,395.38,22.41
1.6,1.11,415.51,21.37
1.3,1.12,473.09,21.12
0.2,1.12,541.62,20.74
0,1.49,515.15,20.84
0,1.55,518.37,19.83
0,1.56,458.63,19.58
0,1.56,400.57,18.37
0,1.65,552.64,19.72
0,1.65,597.22,18.78
0,1.6,582.13,17.8
0,1.58,552.4,16.27
0,1.58,517.54,16.1
0,1.58,485.12,15.82
0.2,1.28,709.27,16.26
0,1.17,775.21,16.61
0,1.16,775.56,16.56
0,1.58,813.36,15.95
0,1.6,814.94,16.01
0,1.18,740.61,18.39
0,1.17,736.02,18.73
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,0.79,935.7,16.27
0,1.39,132.37,18.13
0,1.08,156.44,18.22
0,1.07,575.38,43.16
0,1.26,489.86,25.4
0,1.56,302.99,25.6
0,1.56,274.31,22.82
0,1.55,373.79,22.37
0,1.11,350.23,20.03
0,1.07,743.48,19.71
0,1.41,773.02,20.03
0,1.35,272.82,20.52
0,1.08,291.16,21.44
0,1.29,259.2,22.59
0,1.54,293.35,23.86
0,1.33,601.69,23.39
0,1.31,442.19,23.84
0,1.31,442.19,23.84
0,1.31,442.19,23.84
0,1.31,442.19,23.84
0,1.31,442.19,23.84
0,1.31,442.19,23.84
0,1.31,442.19,23.84
0,1.31,442.19,23.84
0,1.31,442.19,23.84
0,1.07,637.36,23.11
0,1.07,638.37,23.27
0,1.07,637.95,23.23
0,1.06,643,23.22
0,1.06,643.63,23.54
0,1.21,630.48,21.41
0,1.23,620.67,20.33
0,1.42,266.12,19.61
0,1.47,327.45,21.57
0,1.55,175.18,22.17
0,1.49,195.43,20.49
0,1.07,298.95,18.54
0,1.07,307.9,18.2
0,1.08,467.5,18.12
0,1.35,443.7,19.93
0,1.56,554.55,20.42
0,1.56,476.44,22.03
0,1.55,485.86,22.41
0,1.42,623.14,21.79
0,1.23,658.03,22.06
0,1.06,388.28,22.63
0,1.07,237.48,22.69
0,1.26,476.49,21.61
0,1.26,476.49,21.61
0,1.07,303.25,24.18
0,1.07,327.83,24.53
0,1.55,332.6,19.28
0,1.55,412.77,19.59
0,1.41,352.42,17.31
0.5,1.41,307.64,18.3
0.2,1.53,290.51,19.45
0,1.53,198.24,19.35
0,1.47,184.56,20.65
0,1.06,226.06,19.73
0,1.4,332.45,21.9
0,1.4,332.45,21.9
0,1.4,332.45,21.9
0,1.4,332.45,21.9
0,1.4,332.45,21.9
0.1,1.4,332.45,21.9
0,1.4,332.45,21.9
0,1.4,332.45,21.9
0,1.4,332.45,21.9
0,1.4,332.45,21.9
0,1.4,332.45,21.9
0,1.4,332.45,21.9
0,1.4,332.45,21.9
0,1.4,332.45,21.9
0,1.05,270.8,20.72
0,1.05,228.06,20.95
0,1.05,214.02,23.3
0,1.05,185.91,23.84
0,1.05,172.96,24.4
0,1.03,167.2,24.56
0,0.98,156.92,24.7
0,1.13,152.02,25.07
0,1.54,165.94,24.26
0,1.55,171.77,23.97
0,1.56,198.11,23.26
0,1.55,273.91,22.8
0,1.52,207.92,18.2
0,1.51,149.38,17.27
0,1.5,152.21,17.43
0,1.55,269.5,18.43
0,1.54,402.18,20.96
0,1.53,504.4,21.53
0,1.52,525.78,22.2
0,1.12,606.1,21.2
0,1.12,602.73,19.73
0,1.51,462.12,19.48
0,1.54,386.67,21.49
0,1.37,296.22,21.93
0,1.14,243.33,22.4
0,1.55,155.28,23.04
0,1.55,168.18,23.49
0,1.54,163.08,20.49
0,1.34,117.75,19.28
0,1.06,147.48,18.5
0,1.07,224.69,18.58
0,1.09,196.37,20.17
0,1.39,417.16,20.44
0,1.49,683.42,20.46
0,1.46,375.19,20.85
0,1.55,267.4,20.36
0,1.56,501.22,20.16
0,1.55,524.74,22.31
0,1.56,459.52,22.85
0,1.44,395.54,22.59
0,1.08,310.08,22.05
0,1.39,283.69,21.49
0,1.39,283.69,21.49
0,1.39,283.69,21.49
0,1.39,283.69,21.49
0,1.39,283.69,21.49
0,1.39,283.69,21.49
0,1.39,283.69,21.49
0,1.09,311.59,22.93
0,1.09,301.69,23.14
0,1.09,305.34,21.95
0,1.09,330.17,21.67
0,1.09,326.56,21.66
0,1.09,316.46,21.66
0,1.09,317.28,20.59
0,1.09,333.48,20.34
0,1.1,335.76,19.02
0,1.58,440.65,19.51
0,1.56,434.71,18.13
0,1.56,465.79,17.81
0,1.56,493.55,16.63
0,1.48,409.68,14.65
0,1.47,362.13,14.23
0,1.37,351.9,14.87
0,1.56,419.55,17.85
0,1.55,446.26,18.28
0,1.56,458.96,20.42
0,1.38,437.43,20.74
0,1.08,415.82,20.87
0,1.08,412.14,20.98
0,1.09,367.36,21.5
0,1.1,281.19,21.62
0,1.09,294.84,22.53
0,1.09,287.05,22.73
0,1.1,294.39,23.52
0,1.1,307.49,23.7
0,1.1,302.55,22.8
0,1.1,315.03,22.6
0,1.11,311.86,21.59
0,1.27,329.58,21.65
0,1.62,338.03,21.1
0,1.59,296.67,20.86
0,1.57,299.7,20.15
0,1.52,276.92,18.11
0,1.47,285.7,16.82
0,1.46,347.6,16.59
0,1.46,359.79,16.65
0,1.55,639.24,18.88
0,1.55,615.95,21.22
0,1.55,536.39,21.74
0,1.39,502.72,22.21
0,1.28,377.88,21.03
0,1.47,387.42,21.18
0,1.55,553.31,21.76
0,1.52,494.75,23.42
0,1.07,297.46,22.75
0,1.08,295.16,23.19
0,1.09,261.03,23.3
0,1.1,258.17,23.35
0,1.11,245.95,23.36
0,1.11,243.36,20.99
0,1.11,231.75,20.43
0,1.11,229.54,19.4
0,1.43,238.7,19.31
0,1.54,233.79,19.45
0,1.52,237.13,19.48
0,1.5,342.97,19.74
0,1.58,542.71,20.61
0,1.57,237.6,16.9
0,1.57,344.23,16.03
0,1.32,521.89,16.45
0,1.11,461.08,16.35
0,1.11,442.94,17.43
0,1.18,423.48,17.69
0,1.51,362.54,19.61
0,1.52,377.46,20.04
0,1.52,404.54,21.62
0,1.53,422.89,21.99
0,1.54,674.57,23.43
0,1.54,625.68,23.77
0,1.18,419.9,23.62
0,1.13,447.76,23.57
0,1.14,482.01,23.62
0,1.14,464.94,23.63
0,1.15,453.77,24.16
0,1.14,419.7,27.31
0,1.53,348.52,22.98
0,1.52,343.35,22.05
0,1.52,333.19,20.63
0,1.51,322.18,20.31
0,1.47,446.89,19.86
0,1.61,482.3,20.1
0,1.61,452.12,19.32
0,1.63,435.52,18.76
0,1.49,353.49,18.37
0,1.49,356.99,18.53
0,1.49,366.44,19.34
0,1.49,362.1,19.52
0,1.31,371.92,21.44
0,1.14,404.25,21.9
0,1.52,440.74,22.78
0,1.62,442.35,22.98
0,1.38,392.4,23.54
0,1.14,352.68,23.52
0,1.14,325.34,23.84
0,1.13,325.94,23.92
0,1.14,337.88,24.43
0,1.14,329.3,24.54
0,1.13,318.46,24
0,1.14,313.53,23.87
0,1.33,295.77,22.03
0,1.48,284.85,21.56
0,1.48,300.06,19.62
0,1.49,302.27,19.17
0,1.49,316.86,17.38
0,1.49,331.28,16.98
0,1.47,434.57,17.66
0,1.57,538.35,18.86
0,1.58,506.91,18.38
0,1.55,499.76,18.07
0,1.49,374.91,17.19
0,1.49,400.34,17.34
0,1.5,457.41,19.44
0,1.51,462.16,19.92
0,1.5,466.05,22.06
0,1.31,494.14,22.58
0,1.54,673.45,22.41
0,1.57,582.99,22.33
0,1.32,341.09,23.68
0,1.1,301.11,23.8
0,1.1,265.26,23.38
0,1.1,257.77,23.29
0,1.1,247.64,22.69
0,1.1,247.92,22.55
0,1.09,261.04,20.78
0,1.41,240.02,20.17
0,1.5,240.65,18.83
0,1.83,266.36,18.78
0,1.77,259.44,17.76
0,1.49,269.37,16.97
0,1.49,380.64,17.23
0,1.5,385.22,17.28
0,1.53,451.79,16.73
0,1.58,659.28,17.06
0,1.54,572.58,17.97
0,1.5,424.13,18.12
0,1.49,391.89,20.44
0,1.49,411.05,20.97
0,1.5,442.67,22.67
0,1.49,428.76,23.07
0,1.54,503.4,24.07
0,1.4,498.5,24.42
0,1.09,318,24.19
0,1.1,301.41,24.2
0,1.1,259.43,24.45
0,1.1,251.92,24.5
0,1.1,243.5,24.17
0,1.1,246.36,24.09
0,1.1,244.06,20.12
0,1.43,222.2,19.49
0,1.5,234.14,18.46
0,1.52,228.74,18.23
0,1.52,234.05,17.72
0,1.52,257.61,17.61
0,1.52,319.06,16.98
0,1.52,358.64,16.84
0,1.51,510.75,17.74
0,1.58,641.64,18.29
0,1.57,589.04,19.05
0,1.52,384.08,18.76
0,1.51,335.23,20.66
0,1.51,345.73,21.1
0,1.51,365.93,22.37
0,1.51,362.59,22.67
0,1.53,363.3,23.64
0,1.52,341.1,23.87
0,1.17,266.67,24.91
0,1.17,247.36,25.12
0,1.17,222.24,23.75
0,1.17,227.09,23.45
0,1.17,248.33,23.12
0,1.17,240.06,23.05
0,1.51,214.08,21.43
0,1.51,225.74,21.08
0,1.52,259.24,20.24
0,1.53,274.35,20.04
0,1.52,329.52,17.73
0,1.52,354.96,17.21
0,1.53,411.32,16.32
0,1.52,418.95,16.11
0,1.55,556.96,17.57
0,1.58,614.4,18.21
0,1.59,570.65,19.5
0,1.51,397.37,18.7
0,1.49,357.08,20.8
0,1.47,384.93,21.28
0,1.47,417.47,23.21
0,1.46,392.97,23.64
0,1.46,372.56,23.64
0,1.45,328.17,23.65
0,1.06,274.74,24.49
0,1.06,277.77,24.57
0,1.06,274.6,23.62
0,1.06,286.03,23.4
0,1.06,303.09,22.49
0,1.15,283.25,22.23
0,1.45,255.43,20.81
0,1.44,240.8,20.51
0,1.45,232.41,19.54
0,1.45,242.33,19.33
0,1.46,287.97,17.62
0,1.45,305.42,17.23
0,1.45,366.71,16.2
0,1.45,374.26,15.97
0,1.5,617.52,17.73
